dx,dy,distance,dvx,dvy,speed1,speed2,heading_diff,label
68.559,-26.2555,73.4144,-2.5108,11.092,8.7823,5.8579,259.9845,0
-2.8528,-10.7951,11.1657,-3.6308,-12.3666,22.7273,19.2933,325.49,0
-60.1093,20.14,63.3936,2.4691,21.9583,18.5736,8.7311,258.0687,0
40.1846,31.6008,51.1216,-1.5349,-2.22,7.3322,7.2319,21.3448,0
-16.3443,21.2488,26.8076,21.2026,14.5593,26.4721,9.5204,75.0674,0
32.2256,-40.1474,51.4811,12.6583,-13.2356,10.5668,19.1891,69.131,0
-17.5233,18.9933,25.842,-19.1846,3.7541,14.4416,18.8332,70.5526,0
-89.275,70.0501,113.477,10.8772,7.0554,12.9191,20.2437,38.6286,0
3.4496,2.5631,4.2976,-1.9659,-10.1472,24.4109,15.9988,17.4794,0
-7.1044,55.2934,55.7479,-1.0696,-1.5487,18.4036,18.7228,5.7279,0
-22.4924,-4.227,22.8861,8.1966,20.917,24.3016,9.9633,67.5232,0
48.9376,-54.5868,73.3117,5.8344,4.7562,2.1244,7.489,277.1059,0
-20.6815,59.0887,62.6035,-5.8322,5.6975,25.5181,17.4087,2.2934,0
55.6809,-8.3963,56.3104,-2.2345,-40.9504,24.1734,18.8649,144.4101,0
-49.268,-49.9215,70.1391,5.5162,-16.745,24.4396,12.9381,44.1365,0
72.006,53.9309,89.9634,5.1938,23.1687,2.3537,22.4535,120.7637,0
-1.5046,86.5109,86.524,-30.421,-11.7854,26.4784,23.1702,81.8651,0
-51.254,75.5235,91.2731,35.013,34.1239,29.9251,21.598,142.7077,0
-45.8874,21.1654,50.5334,36.8061,10.2012,28.5985,11.1355,144.246,0
-3.0827,7.036,7.6817,36.0584,17.9175,27.2633,13.5692,200.3204,0
-38.4958,16.7463,41.9806,25.866,-1.0235,25.1669,0.7434,165.1695,0
-81.4769,69.6882,107.2144,7.1905,7.9334,13.3352,2.8623,20.765,0
-14.3849,62.2712,63.9111,14.7367,20.9658,16.0309,11.9118,227.5325,0
38.9876,37.744,54.2645,-5.2332,-8.5511,22.7831,12.8032,3.1983,0
-29.8135,15.6779,33.6845,-3.6358,1.9382,6.4283,2.9522,330.5867,0
30.8046,58.5631,66.1707,-17.4741,3.6619,7.2536,21.6293,50.0018,0
-8.954,18.9358,20.9461,-25.1854,-8.6395,4.1137,29.9574,33.5427,0
-13.4703,-13.2894,18.9224,-40.0955,-13.6582,29.075,14.1848,204.9883,0
85.3241,12.658,86.2579,11.8451,-0.8623,12.8335,21.3775,28.8389,0
8.601,21.942,23.5675,4.9011,-11.9683,10.4184,9.5594,80.5613,0
1.4742,-8.3937,8.5222,-15.7487,-0.0418,2.4684,16.8665,59.2703,0
-23.8411,34.2326,41.7165,-14.6044,-10.8368,26.0678,10.0323,329.2393,0
55.1744,-0.313,55.1753,24.1654,19.9221,15.8627,22.665,252.5579,0
35.0744,-20.1272,40.4391,5.4536,10.5073,12.0687,22.3561,20.5432,0
-1.5752,76.8858,76.902,-32.954,-13.7272,21.4403,17.4592,227.0723,0
-60.0347,-18.8342,62.9197,-14.2968,-4.1426,16.5059,19.5865,47.7771,0
-0.472,2.1251,2.1769,-5.6369,3.5124,13.1032,8.5126,26.2686,0
59.7256,-88.9641,107.153,3.6544,16.6354,24.9174,14.4077,41.4262,0
-75.6534,30.1368,81.435,13.6204,-6.9274,15.4132,3.5121,81.2889,0
55.412,-34.4078,65.2257,-1.4312,-18.0912,1.6312,17.4979,111.047,0
28.7406,-7.8913,29.8043,16.5072,-5.365,3.4773,14.6966,135.7327,0
10.8382,-44.462,45.7639,23.0893,-12.6825,5.5323,22.1819,134.2688,0
-80.6628,4.7005,80.7997,14.4284,-19.046,2.0112,23.4376,259.264,0
8.6192,32.6866,33.8039,-29.8858,7.007,21.0463,10.1455,201.8461,0
-5.6505,51.647,51.9552,28.6194,0.7138,19.1888,11.1864,139.4567,0
33.4476,39.9398,52.0954,-4.0377,-12.2935,12.7482,23.3345,24.9134,0
-66.3694,83.971,107.0329,-8.9993,-25.8155,23.7818,5.658,236.1666,0
36.482,-79.0796,87.0892,-29.4064,9.392,29.0933,21.4942,73.4874,0
21.0709,33.2644,39.3764,7.3026,15.5879,16.6509,0.8368,228.7997,0
2.4007,-46.0728,46.1353,3.3463,12.4407,15.9855,6.7862,51.3112,0
-51.458,-25.3544,57.3653,11.9933,40.2539,25.7568,21.0832,232.8222,0
47.2573,48.3621,67.6176,-1.4136,-8.6629,3.3194,10.3987,52.416,0
-77.9992,-5.5298,78.195,-1.9592,14.654,2.6376,16.9473,32.2739,0
34.8554,-15.4986,38.1459,24.4263,0.9533,4.1013,25.1094,76.0222,0
4.4887,-34.8959,35.1835,-2.0708,-22.3168,1.4159,21.3315,138.5678,0
17.8515,-33.0002,37.5192,13.1517,3.696,8.8204,17.5671,49.861,0
43.1843,34.6856,55.3894,-15.5283,-27.3285,3.0744,29.1661,135.4767,0
83.2194,26.5494,87.3519,9.2706,-18.6153,3.7863,23.0612,49.385,0
0.8603,36.477,36.4871,27.0348,16.0387,24.2731,7.479,160.8556,0
82.704,29.6479,87.8575,32.5337,-27.6529,18.6108,24.2607,169.5955,0
-17.7501,-25.7269,31.256,3.8359,26.913,4.3976,28.3996,69.6529,0
-3.3114,-67.864,67.9447,38.7145,-6.2215,27.9147,26.1828,92.853,0
29.645,-75.2992,80.9246,-5.361,-27.0744,18.0063,12.9165,234.4124,0
-69.6657,-72.5773,100.6021,15.4764,-11.3887,24.8273,11.8628,48.8127,0
19.5531,19.3475,27.5072,4.1904,18.6245,29.0661,20.7098,40.949,0
74.4697,73.6099,104.7099,-27.4381,6.5564,0.1464,28.3567,2.9694,0
-29.5252,4.4657,29.861,-12.248,-4.4299,3.4066,10.7574,125.2609,0
-35.5981,-31.8575,47.7716,4.238,-2.9752,3.1385,3.3649,105.485,0
12.0434,-20.7065,23.9542,-1.7862,-11.5851,10.5997,1.1895,200.3997,0
-14.3152,79.8573,81.1303,15.2426,-21.4343,4.4537,27.1625,285.7988,0
-26.0985,28.9903,39.0073,30.8186,20.5045,17.6144,20.271,155.3495,0
-54.4277,48.5933,72.9636,-15.9171,-26.2624,2.7999,28.0021,195.4902,0
-20.1775,-31.5745,37.4711,39.3279,19.6493,29.3297,24.5148,109.1434,0
-75.478,-46.5645,88.6859,0.1161,-2.0542,16.2246,15.1105,6.3331,0
32.0506,-19.1761,37.3492,-1.0062,-4.3913,10.5805,6.3112,10.0999,0
23.3944,-5.8984,24.1265,30.5145,15.3007,26.9112,14.9375,105.726,0
-83.2909,-9.5727,83.8392,11.4606,-2.6933,5.5281,16.6685,22.8724,0
-11.487,-3.0249,11.8786,40.9859,-27.2362,23.1698,27.4147,206.8679,0
-47.9583,2.8893,48.0452,21.1153,-4.9169,17.6636,5.457,131.7022,0
23.1154,-35.0197,41.9607,-7.4581,6.5363,7.7161,9.8129,67.6908,0
-56.982,66.7309,87.7494,-0.5101,-0.3107,7.0966,7.5331,3.1944,0
50.9539,-7.1647,51.4551,55.7412,-0.2754,26.863,29.7478,159.8706,0
22.3536,43.7689,49.1467,23.3461,19.065,29.9703,22.7753,68.135,0
-53.1156,-50.9879,73.6277,-12.8517,17.4922,10.6381,23.3984,67.6244,0
-19.5355,11.7326,22.7879,-43.3751,18.547,25.7552,24.3714,219.5425,0
70.9842,-70.5446,100.0764,4.8624,-15.0768,9.9863,24.2158,25.8714,0
26.8192,17.2701,31.8986,-24.5135,-25.7378,15.4505,22.0453,142.2494,0
44.4453,45.3236,63.4793,-39.6474,6.4059,27.0974,15.005,143.4809,0
27.4725,-41.0385,49.3852,-24.6575,-1.4333,10.9649,15.6667,135.3387,0
-27.0776,46.5165,53.8236,-12.8612,-13.5256,16.0988,17.6294,67.0187,0
74.8735,-26.884,79.5537,-11.8588,-7.1341,22.9343,11.2265,333.4126,0
29.937,61.4675,68.3701,23.5368,32.971,17.435,27.1602,129.265,0
-44.7313,1.5221,44.7572,4.3022,1.6936,0.3676,4.5386,101.1105,0
92.9895,41.3366,101.7633,23.6712,13.5675,13.0507,14.6147,160.9119,0
-2.4111,4.8824,5.4453,-17.5392,-11.4845,4.1469,24.7766,21.2192,0
5.3169,27.9834,28.484,7.9272,-0.9415,1.8977,6.1577,198.144,0
47.1043,-11.4541,48.477,-15.9722,-8.2717,3.8018,14.2117,172.3705,0
-4.0103,15.9247,16.4219,-46.1151,-18.6278,22.0149,27.7621,175.2765,0
-22.68,4.8651,23.1959,7.3523,7.0936,3.6744,12.9969,35.2022,0
19.642,-48.3169,52.1568,19.6428,19.0306,0.9516,27.705,67.1583,0
8.4664,2.6124,8.8603,12.0693,8.9284,6.7653,12.9194,265.8329,0
-4.1582,2.9343,5.0893,-9.7477,-26.8198,15.4443,26.4484,278.7108,1
-42.6491,-23.4815,48.686,24.4097,8.3447,23.5809,4.4703,115.0982,0
-13.816,54.7704,56.4861,-22.3613,-16.7452,1.1135,27.7289,99.5976,0
23.7911,33.0012,40.6828,35.6676,-8.6302,26.1927,25.9839,89.3869,0
-4.3954,-0.4874,4.4223,-29.4656,-3.1417,29.2986,0.3344,177.0164,0
-6.0873,49.3076,49.6819,-8.6859,6.1018,23.8675,26.5224,23.5707,0
-48.035,-54.8037,72.8753,22.7707,-15.2693,27.6879,0.7751,68.7374,0
-52.7332,-27.3703,59.4131,5.0685,24.3056,25.2963,17.9552,67.6222,0
-35.3395,-75.9736,83.7907,-13.8651,23.309,28.7441,1.8053,25.1591,0
-9.64,-5.8742,11.2888,-22.4235,-0.8432,13.7197,15.287,101.2176,0
21.6275,45.0928,50.0111,-4.1834,-23.1609,24.5056,1.4215,45.7436,0
-40.1477,-45.6751,60.8116,-13.0163,7.68,2.817,12.3032,184.4993,0
9.6722,35.6002,36.8907,15.5967,-17.8312,4.1414,19.5962,170.4218,0
35.3706,-64.1913,73.2912,-9.5232,3.2564,10.0399,0.1503,260.9764,0
-56.0659,-64.2052,85.239,-35.7871,12.1079,12.7983,28.007,131.9405,0
39.9207,58.0272,70.4331,-36.3531,7.3907,8.6746,28.4916,171.7121,0
52.8156,-46.6925,70.496,6.2572,-14.516,14.7661,10.027,283.417,0
23.1754,-73.0514,76.6395,-9.9231,3.5858,9.7479,2.494,258.0298,0
-6.6611,-17.0545,18.3092,19.3339,18.1543,2.8242,24.2564,218.6318,0
-55.9459,22.7965,60.4121,-23.8127,-22.6907,20.967,15.2046,130.1507,0
7.8633,47.056,47.7084,14.0231,17.0336,20.3897,2.1828,221.8679,0
-18.0595,-53.9456,56.8883,56.6409,4.1216,29.6267,27.7295,163.8849,0
8.1307,83.2608,83.6569,26.9563,-17.3114,22.7077,9.6678,198.1497,0
-3.5632,-47.5511,47.6844,8.3355,10.3503,22.3635,11.852,28.9225,0
-2.6552,81.6327,81.6758,3.1088,-2.2312,5.8167,2.0085,6.2742,0
31.1855,26.5411,40.9508,-31.8438,14.7954,12.6887,29.5699,105.2634,0
22.1959,-20.9015,30.4882,-10.422,-1.0517,8.0043,12.3104,57.499,0
-52.9406,-57.9067,78.4595,11.6182,-2.4009,3.7221,12.2288,75.5915,0
75.4202,-13.2052,76.5675,7.0256,-21.0574,13.2336,11.5222,127.3191,0
43.7291,-13.2155,45.6824,37.584,-2.9965,24.9855,15.4502,136.3403,0
-17.9136,60.3816,62.9828,5.8109,-32.582,16.0841,19.22,139.0885,0
-2.2001,-18.2126,18.3451,18.6426,13.4841,19.7346,20.1822,70.3851,0
-74.5974,-25.9859,78.9939,6.6908,7.2959,2.7633,9.5869,88.3271,0
-3.1937,-47.2081,47.316,-29.2359,4.9042,12.4445,17.7722,157.3011,0
-32.8845,-83.7487,89.9735,6.83,11.3945,26.2594,25.8707,29.5159,0
41.0662,23.0473,47.0915,21.2842,19.0626,26.0511,7.6352,101.5202,0
19.1546,-21.9785,29.154,-12.1893,6.3187,5.3061,11.4628,103.7705,0
36.4352,3.3979,36.5933,5.999,-3.9812,6.0866,2.4497,107.1439,0
-74.2442,59.963,95.4346,19.7124,1.8234,21.3722,1.7087,21.8575,0
40.0494,11.3256,41.62,31.4841,-6.618,13.7471,26.4319,101.7037,0
-39.207,5.7525,39.6267,-7.4044,14.9874,5.398,21.4466,25.1161,0
9.9428,-66.6607,67.3981,37.3313,9.7771,22.6373,19.8818,130.2402,0
22.6408,-29.5126,37.1968,10.8372,4.0087,23.6472,12.0944,0.7457,0
-34.3549,-21.6556,40.6106,-13.8563,-12.8925,3.7051,21.7047,38.0756,0
-9.6619,-7.913,12.4888,1.7798,0.9835,2.0347,0.0039,71.3185,0
-76.4266,-43.4892,87.9337,-3.4208,28.0506,27.5205,2.7882,257.4352,0
9.3759,24.2763,26.024,0.3028,-28.9604,3.7418,29.1948,277.2415,0
-40.6476,50.4423,64.7816,-3.0872,-3.1295,9.4576,13.5057,8.6972,0
15.7868,22.3454,27.3594,-2.3971,-5.6391,3.4329,3.066,140.9991,0
-43.957,-8.2408,44.7228,19.9644,-16.3633,12.6328,23.6442,84.9776,0
48.3613,58.7501,76.0946,-14.2402,8.6338,17.6732,26.6328,37.7513,0
1.4315,-34.4674,34.4971,-42.4926,-30.2896,28.6162,28.7418,130.9496,0
-66.6053,49.0117,82.6947,-2.741,-24.2893,0.8502,24.9898,49.2679,0
-68.0494,-64.1858,93.5443,26.5914,-35.4558,25.4425,21.2148,143.4152,0
28.857,-21.4211,35.9387,-1.0062,22.6171,22.2509,23.3258,59.5126,0
-24.93,-56.4135,61.6765,31.0571,-20.7398,18.6819,20.5091,144.6536,0
31.5508,-34.6098,46.8325,21.0324,13.935,0.5655,24.7984,139.3067,0
-48.3092,18.764,51.8254,4.6783,14.9517,11.124,4.5475,183.1699,0
-65.9194,-7.0323,66.2934,8.7769,15.9243,19.141,5.8732,71.7917,0
88.8693,12.5122,89.7458,10.152,23.9428,9.9163,16.905,209.3613,0
-15.227,24.0201,28.4399,18.0118,-10.9599,16.9503,20.9669,66.5923,0
-40.8433,16.8127,44.1683,4.332,9.4127,4.6612,10.1945,281.0954,0
-68.3092,26.1828,73.1552,-20.6024,-0.3447,8.5165,20.3373,79.764,0
-23.5597,-78.2678,81.7368,12.2784,-4.6376,21.2881,12.3022,34.3845,0
-48.4622,10.8373,49.6592,9.772,-22.7791,24.2203,1.1302,241.0758,0
41.3597,15.5342,44.1807,25.4999,-8.9168,19.7136,7.8794,206.0754,0
36.8995,50.241,62.3357,-35.2713,-8.8642,13.3374,27.2616,123.518,0
25.0568,86.3852,89.9458,23.134,-11.7656,21.662,7.0353,120.5384,0
-1.4383,40.3747,40.4003,3.1953,-16.486,0.8685,17.6286,15.3783,0
14.9586,73.7973,75.2981,23.7548,0.8535,5.5135,27.3098,45.4648,0
-13.9758,-75.8895,77.1656,-12.6291,8.4602,3.2097,12.8332,132.8982,0
19.2549,21.4459,28.8214,2.2555,-11.8516,1.3937,11.2384,236.4637,0
11.9653,33.4961,35.5691,-7.2899,0.7021,8.2683,9.8099,46.8412,0
9.0067,-41.4745,42.4412,-1.9743,-15.7864,17.1336,6.41,68.2086,0
35.6828,42.8126,55.7331,5.3245,22.5279,24.0294,3.6516,71.7726,0
37.459,26.4752,45.8706,-26.6737,-3.2488,16.7301,22.9755,83.5973,0
-26.1512,-11.5855,28.6026,36.2615,21.4547,26.9341,26.8701,103.0875,1
-45.0617,75.8512,88.2267,11.6767,8.1391,2.9862,11.3773,160.9505,0
7.5616,-29.1169,30.0827,13.7957,12.0258,14.9182,10.4249,90.6834,0
-36.4279,-69.4753,78.4463,-1.5372,-29.8182,6.3776,26.5463,115.5623,0
20.4869,42.946,47.5823,-21.9528,-12.9582,6.7064,29.3726,49.1121,0
-86.7232,23.456,89.8393,1.1992,19.0027,17.928,8.9831,277.0563,0
-56.6824,19.4711,59.9334,2.9525,-12.3911,10.6909,18.0158,44.1048,0
68.4566,-65.4591,94.7164,-0.362,-1.4347,14.2072,14.6405,5.6228,0
0.1095,-40.8458,40.846,-3.5886,0.7931,9.3478,11.7139,15.4445,0
-13.8794,-62.6404,64.1596,-24.804,41.3204,24.0414,25.5281,152.9249,0
-9.5446,-8.5282,12.7996,1.9381,-18.0074,16.6088,1.6485,154.5715,0
29.3079,21.5505,36.3783,16.4273,-10.3366,7.7743,17.8565,89.4652,0
-2.9345,-18.78,19.0079,10.7166,29.92,18.2325,27.4839,85.5511,1
40.7541,-9.8682,41.9318,0.3589,-14.3267,16.9224,11.8924,303.5448,0
58.5158,9.8633,59.3413,-6.3721,7.3809,17.5161,22.8492,23.5447,0
40.4324,39.2855,56.3749,-20.5049,17.0802,13.4218,18.8983,110.1667,0
63.4663,0.5882,63.469,-0.4822,10.7212,8.1833,9.4638,285.4848,0
6.5425,54.1347,54.5286,5.6233,13.7229,12.2435,4.5347,243.543,0
80.1815,-29.5235,85.4442,-12.4744,20.2812,19.9612,28.5781,55.3778,0
-52.194,17.8167,55.1511,13.3466,-10.0451,21.7109,6.3157,32.1379,0
69.3651,26.9277,74.4085,-11.5131,-0.6675,15.1034,3.7585,15.7988,0
-0.4152,-39.7162,39.7184,-22.8543,7.6038,2.6978,21.43,169.2988,0
8.9377,-69.9694,70.5379,5.5012,19.4809,28.6591,25.9607,43.1541,0
18.332,5.3202,19.0884,-33.8168,4.0753,22.1368,12.7207,154.4996,0
-79.4452,36.5363,87.444,-19.2015,-20.416,0.0449,28.0422,70.1081,0
65.3769,1.7624,65.4006,10.3202,-44.7524,28.4067,24.9403,118.6942,0
15.698,-34.6278,38.0199,-10.6742,-0.8393,15.0209,11.3322,45.3142,0
48.0212,-15.1799,50.3634,-22.2296,-8.7649,27.4731,3.8485,339.9186,0
-86.5999,0.6017,86.602,11.4445,-22.1044,15.3397,9.6355,170.3533,0
-37.5456,-72.3695,81.5292,5.8377,-17.0423,16.6475,26.1315,316.9192,0
13.7506,60.3257,61.873,6.7603,2.5736,5.2799,6.6903,73.2907,0
80.9726,36.3841,88.7714,18.309,-0.0078,28.4537,27.0631,38.4091,0
-52.2952,0.0981,52.2953,-17.1077,-15.7625,9.2157,17.4403,118.2269,0
-26.7096,-52.5426,58.9417,6.6506,21.6061,1.901,21.3171,130.8575,0
-36.2902,-25.3259,44.2536,27.4371,41.3711,26.3815,26.7417,221.7139,0
5.7723,-13.746,14.9088,-4.6165,-7.4969,5.1403,9.3035,68.2375,0
-10.7799,31.4709,33.266,-15.6014,-11.9512,15.9509,15.1624,78.2994,0
-48.0329,-31.6023,57.4966,-0.3703,-7.1272,11.6099,4.4745,1.1208,0
11.2373,-37.7328,39.3706,7.2768,-27.3556,26.4498,25.9141,65.437,0
-33.5882,-13.8869,36.3457,-2.7276,-22.3593,25.13,16.0059,61.7857,0
67.8762,79.5261,104.5542,-5.4296,-5.2364,9.6081,12.2752,37.9141,0
24.5965,-11.4125,27.1152,2.8688,-29.2067,28.279,9.2543,272.6375,0
10.0113,-45.9202,46.9988,24.8257,14.0195,28.5874,11.2279,78.276,0
23.1622,-33.131,40.4246,-11.5773,-6.942,18.8633,6.1788,335.3001,0
-2.5199,49.3977,49.4619,23.3561,9.789,3.2757,23.5952,241.4542,0
-20.0262,-67.9808,70.8692,-18.1337,7.1844,16.3492,3.6303,212.6271,0
-42.915,-36.7041,56.4702,-18.0622,16.4475,16.8711,15.0697,260.3737,0
-32.0595,-34.5227,47.1129,11.8507,-29.0828,3.0494,28.392,189.3634,0
-35.4354,12.6401,37.6224,-21.2996,-8.7118,20.2982,23.5844,62.7308,0
36.7542,-3.6104,36.9311,-18.8136,-14.434,21.9858,1.7405,187.4496,0
-5.8817,24.6446,25.3368,22.2933,19.6232,26.1475,21.2426,76.8418,0
22.7452,-4.7464,23.2352,5.8777,-4.1675,5.7782,8.5543,56.4405,0
-3.7929,-45.3193,45.4778,-8.9759,32.956,26.4871,11.649,237.7381,0
-30.2935,11.698,32.4737,31.4481,2.1726,11.8967,29.3395,89.2918,0
80.9252,26.555,85.1708,2.5351,1.5995,1.0021,2.4943,249.393,0
51.8095,6.8429,52.2595,0.6713,-15.4993,0.4225,15.0989,168.9754,0
30.6028,30.407,43.1407,-17.1582,6.4169,1.749,18.7801,72.1183,0
14.051,36.6925,39.2908,3.5726,16.9992,17.871,1.0298,59.4719,0
-23.8492,-34.8303,42.213,24.3052,-16.8272,1.9359,28.4702,237.2725,0
46.396,32.8439,56.8447,12.6126,-3.2626,12.1204,1.4522,126.0385,0
76.9286,78.778,110.109,-3.5853,-21.9869,5.9994,19.7243,252.4819,0
37.2447,68.1047,77.6235,3.9207,-3.1342,1.2451,4.3121,241.9444,0
-49.8787,-67.5542,83.9729,-26.6402,-10.8047,5.7498,26.4586,107.8619,0
1.4028,-20.5987,20.6464,-15.5805,5.9896,12.8197,9.9878,93.2525,0
-12.2614,6.3743,13.8193,-18.6771,-6.773,20.0855,5.4888,79.8527,0
-28.0332,41.0172,49.6817,-22.5247,-13.2601,14.0567,13.6514,218.767,0
-21.5606,5.7287,22.3086,-5.9439,7.2877,3.6629,13.0662,1.139,0
29.5995,17.5075,34.3896,-6.4395,-22.9498,6.5948,21.8353,260.428,0
29.7744,24.0451,38.2711,-3.5555,37.6109,12.6346,28.137,227.984,0
-37.1967,-70.2535,79.493,14.4844,2.2279,29.2681,28.7505,29.2438,0
60.0677,-26.6743,65.724,-5.7184,-2.8784,7.2843,13.4617,9.736,0
2.841,34.3538,34.4711,-10.6373,10.024,16.6969,2.0814,1.3494,0
-12.6212,-14.682,19.3612,-26.4589,-1.8701,18.5302,10.6167,128.9767,0
-95.8211,-12.9934,96.698,-12.2501,17.7462,19.5236,27.3103,51.6242,0
-2.7274,56.6426,56.7082,6.4609,-21.553,24.9327,4.9332,55.3951,0
82.4046,30.2957,87.7972,7.6694,-1.9161,5.008,2.9644,195.4081,0
-76.7002,11.8166,77.6051,-3.5482,-9.4133,4.8161,5.4084,200.6314,0
71.6679,-40.8324,82.4838,12.0958,26.4967,26.7879,2.344,183.867,0
-21.6826,-22.5375,31.2742,6.4203,20.5926,8.4979,13.8996,212.2178,0
-36.4056,-46.324,58.9175,-3.7124,13.396,3.7259,12.9592,263.2135,0
0.5699,-9.9623,9.9786,-1.9017,10.4021,10.6217,0.0706,47.9821,1
-69.2141,20.8693,72.2919,25.2021,-1.3894,22.0939,11.3756,92.2267,0
35.0522,64.3919,73.3142,3.1243,-25.304,17.2492,17.8873,93.0247,0
40.1997,79.1803,88.8006,24.6901,-13.8395,19.3348,10.6584,139.5631,0
-12.5604,34.0163,36.2612,-30.4045,-3.4279,26.9967,9.1624,104.4461,0
54.6309,-36.2915,65.5867,2.7912,21.8294,10.7954,12.5297,218.8175,0
78.7467,0.0512,78.7468,-43.8383,-25.3293,23.8847,26.7828,184.4252,0
-24.1218,14.4536,28.1206,-31.8026,-15.6291,21.2179,15.0487,204.9493,0
46.6369,19.9009,50.7054,-25.285,20.8821,21.5034,11.7768,159.4668,0
0.9742,11.353,11.3947,-44.1813,-1.4421,22.8894,21.4213,172.0688,0
85.6245,29.7888,90.6583,-5.8941,5.8697,7.3145,4.2034,88.1574,0
-17.1318,-58.5889,61.0423,8.5996,-5.8592,18.358,8.1776,10.0888,0
56.1654,72.1903,91.4658,19.7023,1.3356,17.9511,4.4583,107.393,0
-84.9897,-69.5623,109.8279,-18.4868,21.7045,29.5128,1.1954,32.3841,0
33.9304,-1.971,33.9876,9.2229,8.6144,6.4051,17.437,33.7135,0
-47.8114,57.7679,74.9871,16.5829,19.9702,1.1867,27.0887,17.2346,0
51.7699,47.803,70.4645,-6.838,-20.1947,23.5125,4.7887,57.4436,0
-54.9273,61.707,82.6121,-3.9052,-1.4512,4.508,4.5965,54.4528,0
76.5958,-37.9318,85.4736,-30.6863,7.2689,23.9437,8.5431,211.666,0
-21.7986,32.2638,38.9375,-25.9326,-6.2712,10.4258,19.6978,121.5856,0
55.1845,-43.2609,70.1201,-5.203,-10.1851,13.6125,25.0197,2.5666,0
-35.8755,-0.0473,35.8755,-31.7705,12.1685,15.6222,18.6398,193.6505,0
26.3574,-3.4484,26.582,-21.1385,3.7732,7.684,14.482,149.7754,1
24.1458,10.8166,26.4579,14.3206,7.295,7.2406,9.6688,143.3858,0
72.8714,16.8194,74.7873,-14.6972,-2.7862,28.1178,28.2606,30.772,0
16.6127,28.8613,33.301,-5.5941,2.3161,14.2616,10.8052,23.1007,0
52.4371,31.3358,61.0867,-36.2425,-20.7025,20.6995,21.3511,166.0315,1
44.0066,21.9503,49.1772,-14.2701,11.158,9.3018,19.1957,69.1915,0
-44.9387,-78.3537,90.326,-25.6569,-20.5978,19.6873,18.1143,120.9511,0
-14.9945,-60.1259,61.9673,-13.8862,5.5493,9.1202,12.1735,87.9997,0
-10.9277,-68.6362,69.5007,-1.8883,-3.7223,4.1874,0.0163,33.6899,0
-11.954,-23.1625,26.0653,-2.1118,-7.6208,0.1472,7.8348,240.6619,0
40.7147,38.2827,55.886,-2.9264,34.4554,15.5002,19.4931,162.2408,0
-26.4197,-31.292,40.9535,-12.216,47.1741,29.2098,29.5896,111.9401,0
-20.655,-54.7403,58.5075,18.4164,-11.8114,28.3981,6.983,18.3032,0
77.6047,71.4962,105.5187,-3.7831,-20.8103,0.6214,20.633,213.9431,0
-7.2825,-22.8909,24.0214,-9.8748,26.2867,1.2393,28.0667,89.367,0
61.94,-55.5485,83.1998,8.5489,2.7264,4.9398,11.5628,47.2225,0
15.843,2.0975,15.9813,11.8975,33.2813,26.9138,12.3095,235.707,0
-12.6421,-6.1011,14.0373,33.0739,-17.0105,22.559,19.6414,123.4559,0
7.0853,-39.8732,40.4978,-14.7692,9.1414,2.2259,18.0507,68.7785,0
-1.0032,-33.2559,33.271,5.6097,17.9685,28.0707,11.4661,28.6143,0
-28.8082,-4.578,29.1696,-10.5501,-22.1981,4.2155,26.5928,57.3717,0
-31.179,-27.7445,41.736,-12.5257,-7.5044,15.4139,1.4945,54.7147,0
-4.9171,45.1338,45.4009,-27.6242,4.0984,28.5269,1.6813,292.5038,0
35.6344,-77.8773,85.6428,-5.3226,-3.5486,23.2381,19.8973,14.5755,0
-26.872,50.702,57.3829,23.6074,-0.1823,0.0636,23.668,340.186,0
50.7035,-24.9969,56.5305,8.8358,-14.2694,21.9704,7.7099,39.7534,0
18.3606,11.7799,21.8146,6.0157,29.0469,15.5587,14.2519,168.5934,0
-49.6025,-61.7607,79.2136,1.5454,-26.6424,15.1429,29.4158,295.4185,0
-22.3343,44.4499,49.7455,-27.6754,39.3088,20.9005,27.6409,196.0738,0
84.8709,85.1552,120.2267,17.1652,-50.463,24.5854,29.4139,198.5021,0
10.86,4.6964,11.832,-16.1576,-37.9329,11.9204,29.6742,163.2163,0
-51.2283,-2.4454,51.2867,-1.8694,20.7596,15.1412,5.7036,178.5655,0
-32.9795,48.0899,58.312,24.3093,29.1615,29.8749,8.1297,173.611,0
6.8317,8.4089,10.8342,10.9144,-28.6347,10.6704,19.9934,175.7017,0
-28.2602,29.5585,40.8943,4.1206,31.6563,14.4883,19.2143,142.2111,0
-27.9229,6.9381,28.7719,-14.6331,6.0716,4.827,12.4329,127.5274,0
-57.7827,22.4641,61.9958,-9.1331,1.3616,1.4582,10.613,17.6419,0
-23.9863,49.4659,54.9747,7.9146,-5.4449,9.0495,18.3864,10.0535,0
5.873,26.9075,27.541,-12.7803,-11.0138,28.552,18.3426,34.1303,0
45.2763,6.046,45.6782,23.4353,1.1946,5.8687,17.8829,159.3399,0
48.7924,91.2832,103.5052,8.1855,14.3966,15.0051,16.745,297.4027,0
57.9416,-2.816,58.01,37.8388,6.3743,28.1773,11.771,144.4757,0
-54.75,70.8192,89.5149,22.177,13.4025,0.0263,25.8896,149.5836,0
-7.5533,-3.831,8.4693,-29.687,-2.4696,26.7419,9.722,98.602,0
